chrom	source	feature	pos1	pos2	strand	gene_id	gene_name	gene_type	all_padj	p1_padj	12w_padj
chr10	HAVANA	gene	24149302	24190222	+	ENSMUSG00000019998.6	Stx7	protein_coding	0.997572253505305	0.972875692494718	0.966447362169815
chr2	HAVANA	gene	84600071	84650765	-	ENSMUSG00000034101.14	Ctnnd1	protein_coding	0.997572445015102	0.993522851492057	0.966413648471418
chr15	HAVANA	gene	76626002	76639958	-	ENSMUSG00000059323.14	Tonsl	protein_coding	0.99757284528098	0.994968459711768	0.966280145708665
chr19	HAVANA	gene	46886831	47015153	-	ENSMUSG00000025041.16	Nt5c2	protein_coding	0.997573529891189	0.997022569563137	0.988052221085816
chr1	HAVANA	gene	104768529	104995481	+	ENSMUSG00000050840.8	Cdh20	protein_coding	0.997573740678826	0.997121992586826	NA
chrX	HAVANA	gene	74384719	74393272	-	ENSMUSG00000031399.15	Fam3a	protein_coding	0.997573945956502	0.997135160521846	0.993466052303785
chr11	HAVANA	gene	6389074	6406158	+	ENSMUSG00000041164.15	Zmiz2	protein_coding	0.997574013667144	0.935470978917944	0.9890513102601
chr9	HAVANA	gene	48468512	48480623	-	ENSMUSG00000032026.7	Rexo2	protein_coding	0.997574841351278	0.997987371427625	0.987915683305064
chr8	HAVANA	gene	105695860	105701102	-	ENSMUSG00000038000.10	Acd	protein_coding	0.99757493618407	0.994382705897912	0.981553911984971
chr3	HAVANA	gene	138341775	138358861	+	ENSMUSG00000074206.7	Adh6b	protein_coding	0.997575403357712	0.998752778993943	NA
chr2	HAVANA	gene	132337733	132385447	-	ENSMUSG00000050558.13	Prokr2	protein_coding	0.997575590480075	0.993760415219928	NA
chr10	HAVANA	gene	22153280	22154416	-	ENSMUSG00000044268.4	RP23-58L22.4	processed_pseudogene	0.997576022489388	0.997827506248012	0.978931702610224
chr6	HAVANA	gene	48718621	48724636	+	ENSMUSG00000043931.10	Gimap7	protein_coding	0.997576444883166	NA	0.992400839766759
chr12	HAVANA	gene	115952538	115953005	-	ENSMUSG00000095127.2	Ighv1-82	IG_V_gene	0.997576681999286	NA	0.979889445314781
chr4	HAVANA	gene	116557658	116593882	+	ENSMUSG00000034042.16	Gpbp1l1	protein_coding	0.99757734720626	0.993568669731039	0.9803162407686
chr10	HAVANA	gene	81028538	81037426	-	ENSMUSG00000046822.12	Slc39a3	protein_coding	0.997577539094924	0.938585242162806	0.962484394000737
chr17	HAVANA	gene	57059105	57065918	+	ENSMUSG00000044279.15	Crb3	protein_coding	0.997578025549171	0.995432375863745	0.962901209987359
chr5	HAVANA	gene	148995651	149015813	-	ENSMUSG00000085971.4	AC158782.7	processed_transcript	0.99757821458806	0.9209332543616	0.960961651588675
chr17	HAVANA	gene	5410870	5440259	-	ENSMUSG00000004945.15	Tmem242	protein_coding	0.99757833358901	0.831800834653515	0.960656138095321
chr2	HAVANA	gene	155278243	155357430	-	ENSMUSG00000038383.16	Pigu	protein_coding	0.997578467996076	0.993977343487113	0.979041224956318
chr14	HAVANA	gene	119098965	119115074	+	ENSMUSG00000087479.1	RP24-414E6.2	processed_transcript	0.997578600930581	0.995514905786342	NA
chr6	HAVANA	gene	71707561	71810710	+	ENSMUSG00000052852.8	Reep1	protein_coding	0.997580240260147	0.999509024409092	0.97907995062632
chr2	HAVANA	gene	158409848	158499253	+	ENSMUSG00000027652.15	Ralgapb	protein_coding	0.997580293109877	0.954037594660318	0.968558936594499
chr19	ENSEMBL	gene	6922426	6925380	-	ENSMUSG00000050623.4	Catsperz	protein_coding	0.997580385814671	0.99311522963882	NA
chr4	HAVANA	gene	155694342	155696481	+	ENSMUSG00000074738.2	RP23-183D11.6	protein_coding	0.99758052964612	0.999234242294914	0.977673097162259
chr2	HAVANA	gene	174427493	174439039	-	ENSMUSG00000016256.10	Ctsz	protein_coding	0.997580578126362	0.994921672245486	0.99084243341688
chr9	HAVANA	gene	95857597	95951781	+	ENSMUSG00000032409.15	Atr	protein_coding	0.997581695779611	0.980567422147856	0.959667118305172
chr7	HAVANA	gene	43797577	43803826	+	ENSMUSG00000064023.4	Klk8	protein_coding	0.997582106158388	0.353419565018668	0.960866199114104
chr4	HAVANA	gene	148947492	148948914	-	ENSMUSG00000086606.1	RP23-230I5.2	antisense	0.997583447021072	0.997666884153185	0.968713114336864
chr17	HAVANA	gene	46890684	46891847	+	ENSMUSG00000036430.8	Tbcc	protein_coding	0.997584350207928	0.878269483717937	0.962418458643886
chr14	HAVANA	gene	21825238	21845879	+	ENSMUSG00000021771.14	Vdac2	protein_coding	0.997584445454708	0.996429823066071	0.988039536676437
chr17	ENSEMBL	gene	83501919	83514333	-	ENSMUSG00000024248.13	Cox7a2l	protein_coding	0.997585649916261	0.405659541932424	0.958602096264168
chr10	HAVANA	gene	130412499	130413309	+	ENSMUSG00000040540.6	RP23-215E23.6	processed_pseudogene	0.997585750346494	0.99639708854268	0.999783584056634
chr5	HAVANA	gene	30905885	30907788	-	ENSMUSG00000038803.7	Ost4	protein_coding	0.997586043715586	0.617938621617682	0.95960097722272
chr16	ENSEMBL	gene	38773184	38800203	-	ENSMUSG00000049436.4	Upk1b	protein_coding	0.997586248815871	0.995527434143918	0.993958029432683
chr8	HAVANA	gene	4248214	4251423	+	ENSMUSG00000089736.2	Tgfbr3l	protein_coding	0.997587053710687	0.994354335669119	0.993488540238209
chr1	HAVANA	gene	64606473	64617242	-	ENSMUSG00000025956.10	Mettl21a	protein_coding	0.997587095061416	0.998617405362397	0.97653698152493
chr17	ENSEMBL	gene	55652025	55712628	-	ENSMUSG00000024174.8	Pot1b	protein_coding	0.997588089725612	0.996367057751012	0.999507830631124
chr8	ENSEMBL	gene	83932329	83955205	-	ENSMUSG00000074219.2	Gm10644	protein_coding	0.997588957345357	0.99399484233238	0.979919411341819
chr11	HAVANA	gene	4091480	4095445	-	ENSMUSG00000004748.5	Mtfp1	protein_coding	0.997589056915107	0.999605003961051	0.966245313399099
chr13	HAVANA	gene	67592159	67637769	-	ENSMUSG00000114923.1	RP23-206J9.6	protein_coding	0.997589537556335	0.995703030040432	0.988950943729761
chr6	HAVANA	gene	83051266	83055273	-	ENSMUSG00000068329.12	Htra2	protein_coding	0.997589651152562	0.99398695602022	0.960848331875349
chr5	HAVANA	gene	77205107	77211471	-	ENSMUSG00000053030.11	Spink2	protein_coding	0.997589858239581	NA	NA
chr7	HAVANA	gene	106504239	106511671	-	ENSMUSG00000063286.7	RP23-465M17.1	transcribed_unprocessed_pseudogene	0.997590266222058	0.998640433754545	0.985943686336388
chr8	ENSEMBL	gene	84701457	84704715	+	ENSMUSG00000034041.4	Lyl1	protein_coding	0.997590958544487	0.993437357304127	0.959676650065271
chr11	HAVANA	gene	75679259	75706908	+	ENSMUSG00000017776.15	Crk	protein_coding	0.997590981541325	0.998782522875985	0.980118081784069
chr9	HAVANA	gene	58218076	58249786	-	ENSMUSG00000036986.16	Pml	protein_coding	0.997591327401397	0.976511565059486	0.979656949054274
chr5	HAVANA	gene	100077872	100159808	-	ENSMUSG00000050640.16	Tmem150c	protein_coding	0.997591896120319	0.722042782460908	0.961136747773271
chr17	HAVANA	gene	33908182	33909317	-	ENSMUSG00000092564.1	RP23-222K15.23	antisense	0.997592178043879	0.998123687499979	0.968652673940998
chr15	HAVANA	gene	53453810	53902537	-	ENSMUSG00000058656.13	Samd12	protein_coding	0.997592489322896	0.996837855330277	0.9587032397323
chr9	HAVANA	gene	124121543	124147699	+	ENSMUSG00000079227.10	Ccr5	protein_coding	0.997593495658156	0.996954422956363	0.995730578092894
chr4	HAVANA	gene	107178399	107200996	+	ENSMUSG00000028618.11	Tmem59	protein_coding	0.997593862786096	0.827121783325784	0.96627443207853
chr19	ENSEMBL	gene	7056768	7198061	+	ENSMUSG00000036278.6	Macrod1	protein_coding	0.997593995461875	0.986410081496509	0.958984212035104
chr17	HAVANA	gene	37001163	37010635	+	ENSMUSG00000036036.15	Zfp57	protein_coding	0.997594383729065	0.995609604807534	0.999767473843965
chr19	HAVANA	gene	35835221	35924578	-	ENSMUSG00000094707.1	RP23-167K23.1	lincRNA	0.997594993416293	NA	NA
chr6	HAVANA	gene	69544359	69544907	-	ENSMUSG00000076555.3	Igkv4-57-1	IG_V_gene	0.9975953023305	NA	0.968917280950657
chr1	HAVANA	gene	119529480	119536165	-	ENSMUSG00000101731.1	RP23-386K20.4	lincRNA	0.997595305716047	NA	NA
chrX	HAVANA	gene	53418331	53418967	+	ENSMUSG00000083798.1	RP23-66H6.5	processed_pseudogene	0.997595494924132	0.995345247210968	0.993780357934509
chr4	HAVANA	gene	119334389	119335445	-	ENSMUSG00000083836.1	Ldha-ps2	processed_pseudogene	0.997595769328277	0.99537276287962	0.987960765869886
chr9	HAVANA	gene	72518250	72531858	-	ENSMUSG00000096986.2	RP23-349N4.3	lincRNA	0.997596626213808	NA	NA
chr14	HAVANA	gene	24448696	24487058	-	ENSMUSG00000025280.8	Polr3a	protein_coding	0.997596634435944	0.993218690106596	0.966296107179012
chr4	HAVANA	gene	127351086	127354081	-	ENSMUSG00000046623.8	Gjb4	protein_coding	0.997597530576132	0.997886750432015	0.989019586939769
chr13	HAVANA	gene	99516629	99521760	+	ENSMUSG00000097027.2	RP24-195M20.6	bidirectional_promoter_lncRNA	0.997598206957986	0.993494658854164	NA
chr16	HAVANA	gene	17925211	17928219	-	ENSMUSG00000003528.14	Slc25a1	protein_coding	0.997598732798624	0.995307883616414	0.961597447140545
chr4	HAVANA	gene	126316047	126321703	-	ENSMUSG00000042558.16	Adprhl2	protein_coding	0.997599370629055	0.812387990290872	0.95961798614819
chr10	HAVANA	gene	79664559	79668537	+	ENSMUSG00000020310.9	Madcam1	protein_coding	0.997600657365322	0.997498440479207	NA
chr8	HAVANA	gene	111768491	111854291	-	ENSMUSG00000031954.6	Cfdp1	protein_coding	0.997601883242743	0.740789545098614	0.966193839561662
chr1	HAVANA	gene	185363044	185428360	+	ENSMUSG00000026615.14	Eprs	protein_coding	0.997602254973376	0.958428089124258	0.972374828140016
chr17	HAVANA	gene	47686739	47694455	-	ENSMUSG00000079444.9	RP23-345D6.12	protein_coding	0.997602445723589	0.994764626264885	0.961263692927481
chr6	HAVANA	gene	116208038	116262686	+	ENSMUSG00000024104.11	Washc2	protein_coding	0.997602609273918	0.535690029637544	0.960560138981364
chr18	ENSEMBL	gene	78349754	78350701	+	ENSMUSG00000090451.1	Gm6133	protein_coding	0.997602739251343	NA	0.988557676663512
chr4	HAVANA	gene	116995317	117005277	+	ENSMUSG00000046861.9	Hectd3	protein_coding	0.997603903979645	0.998788707372175	0.980373845923073
chr2	HAVANA	gene	146239879	146512344	-	ENSMUSG00000037110.20	Ralgapa2	protein_coding	0.997604542220803	0.994464312290728	0.966192848029851
chr7	HAVANA	gene	140036391	140040602	+	ENSMUSG00000025470.11	Zfp511	protein_coding	0.997605123476183	0.976564653808887	0.972509786509969
chr2	HAVANA	gene	75138843	75317820	+	ENSMUSG00000100303.3	RP23-180A8.3	lincRNA	0.997605391653177	0.996019467687237	NA
chr14	HAVANA	gene	16249280	16311926	+	ENSMUSG00000021785.8	Ngly1	protein_coding	0.99760555640211	0.995452419037943	0.962472210822837
chr5	HAVANA	gene	87324972	87337195	-	ENSMUSG00000035780.2	Ugt2a3	protein_coding	0.997605572691935	NA	0.9835752176566
chrX	HAVANA	gene	153139981	153171943	+	ENSMUSG00000041658.12	Rragb	protein_coding	0.997607431858244	0.994576940066267	0.983692835872159
chr9	HAVANA	gene	110621135	110624452	-	ENSMUSG00000032491.14	Nradd	protein_coding	0.997607651161993	0.99505807174968	0.96240711437154
chr16	HAVANA	gene	65815257	65866368	+	ENSMUSG00000091243.2	Vgll3	protein_coding	0.997607907143801	0.998237261579493	0.972375305043244
chr6	HAVANA	gene	68768555	68769103	-	ENSMUSG00000076532.3	Igkv4-91	IG_V_gene	0.997608086434749	NA	0.962888530300447
chr2	HAVANA	gene	166500036	166522373	-	ENSMUSG00000085682.2	RP23-183N8.2	transcribed_processed_pseudogene	0.99760821524616	0.997052672211283	NA
chr15	HAVANA	gene	37923952	37961318	-	ENSMUSG00000022292.16	Rrm2b	protein_coding	0.997608511228968	0.81275363323438	0.958647048033109
chr7	HAVANA	gene	82335694	82614450	+	ENSMUSG00000070469.12	Adamtsl3	protein_coding	0.997609132426078	0.995823534126874	0.962900936654267
chr3	HAVANA	gene	94954075	94961561	+	ENSMUSG00000005774.12	Rfx5	protein_coding	0.997609434663451	0.99641539427051	0.972343794643349
chr17	HAVANA	gene	22144359	22166190	-	ENSMUSG00000063383.5	Zfp947	protein_coding	0.997609636214692	0.976209037609055	0.95915109788521
chr18	ENSEMBL	gene	53176365	53220860	+	ENSMUSG00000034484.7	Snx2	protein_coding	0.997610474561549	0.99616969391478	0.962955586405881
chr2	HAVANA	gene	163493807	163541720	-	ENSMUSG00000046840.16	Hnf4aos	antisense	0.997610851746298	0.996525860030263	0.965051421730627
chr15	HAVANA	gene	37892995	37899716	-	ENSMUSG00000115326.1	RP23-181J14.2	lincRNA	0.99761111198683	NA	NA
chr3	HAVANA	gene	89831370	89858834	+	ENSMUSG00000046280.9	She	protein_coding	0.997611207204728	0.996334420270318	0.99693189891589
chr12	HAVANA	gene	114937113	114937544	-	ENSMUSG00000094652.2	Ighv1-42	IG_V_gene	0.997611282511861	NA	0.966348215906501
chrX	HAVANA	gene	98936316	98949017	+	ENSMUSG00000047694.12	Yipf6	protein_coding	0.997612924510582	0.996294494359642	0.96857265626682
chr11	HAVANA	gene	69838514	69839618	+	ENSMUSG00000070394.10	Tmem256	protein_coding	0.997613136096032	0.93590233710543	0.961383992670991
chr1	HAVANA	gene	134754658	134955942	-	ENSMUSG00000073557.11	Ppp1r12b	protein_coding	0.997613781578502	0.772698124120852	0.961296232432481
chr3	HAVANA	gene	145758675	145894277	+	ENSMUSG00000028194.15	Ddah1	protein_coding	0.99761383163697	0.99482165604123	0.960356397252099
chr16	HAVANA	gene	23146536	23158028	+	ENSMUSG00000022878.5	Adipoq	protein_coding	0.997614142809809	NA	0.972196933523968
chr6	HAVANA	gene	124512405	124523443	+	ENSMUSG00000055172.10	C1ra	protein_coding	0.997614217348354	0.631105710317683	0.988128442374593
chr5	HAVANA	gene	136919146	136937112	+	ENSMUSG00000097908.7	RP24-456B4.4	lincRNA	0.997614631826951	0.812754380181749	0.602987720516939
chr8	HAVANA	gene	19579940	19580532	+	ENSMUSG00000081920.2	AC121131.7	processed_pseudogene	0.997614911435918	NA	NA
chr6	HAVANA	gene	128399296	128416427	+	ENSMUSG00000001520.12	Nrip2	protein_coding	0.997614984043882	0.998665090225585	0.983700177360164
chr1	HAVANA	gene	170981944	170986466	+	ENSMUSG00000104340.1	RP24-65D16.4	lincRNA	0.997615035105177	NA	0.999567413443059
chr17	HAVANA	gene	80307407	80400081	+	ENSMUSG00000054901.7	Arhgef33	protein_coding	0.997615228042391	0.999357513173586	0.985925144830273
chr10	HAVANA	gene	51526340	51531161	+	ENSMUSG00000112843.1	RP23-325K4.10	lincRNA	0.997615669330039	NA	NA
chr8	HAVANA	gene	124836945	124863120	-	ENSMUSG00000031984.8	RP23-9L16.5	protein_coding	0.997616234070458	0.976734330380722	0.978903687818098
chr3	HAVANA	gene	106034664	106035092	+	ENSMUSG00000092072.3	RP23-169H9.7	processed_pseudogene	0.997616594310272	0.998910052997571	0.979295919997254
chr6	HAVANA	gene	39592574	39603382	+	ENSMUSG00000002416.13	Ndufb2	protein_coding	0.997616666333709	0.695287858235835	0.960619567210217
chr6	HAVANA	gene	134981718	134986836	+	ENSMUSG00000090698.2	Apold1	protein_coding	0.997617226692316	0.987691982994965	0.990098604636014
chr3	HAVANA	gene	116528137	116528578	-	ENSMUSG00000082394.1	AC025622.3	processed_pseudogene	0.997617475265486	0.999168505688424	0.977674262034722
chr1	HAVANA	gene	163994889	163997243	+	ENSMUSG00000041396.13	Mettl18	protein_coding	0.997617656754353	0.99717733926757	0.993959224350778
chr2	HAVANA	gene	13276338	13491813	-	ENSMUSG00000026726.10	Cubn	protein_coding	0.997617835581769	0.987808493867346	0.959889155966591
chr9	HAVANA	gene	46913493	46927366	+	ENSMUSG00000099696.6	RP24-247B20.1	lincRNA	0.997617978246668	0.998680487366159	NA
chr7	HAVANA	gene	46990396	47008411	-	ENSMUSG00000049516.9	Spty2d1	protein_coding	0.997619196859813	0.997903185186421	0.979635921349208
chr9	HAVANA	gene	59471759	59472233	-	ENSMUSG00000090516.1	Rps11-ps1	processed_pseudogene	0.997619950237158	0.993652317017703	0.960819274192411
chr8	HAVANA	gene	25017211	25023260	+	ENSMUSG00000031556.6	Tm2d2	protein_coding	0.997621594913593	0.955782099381122	0.961640338637891
chr4	HAVANA	gene	149586468	149648899	+	ENSMUSG00000039953.13	Clstn1	protein_coding	0.997621635144334	0.945423491880523	0.999660270839126
chr5	HAVANA	gene	64924679	64933563	-	ENSMUSG00000044827.10	Tlr1	protein_coding	0.997622100153543	0.997583412901121	0.996900971198012
chr17	ENSEMBL	gene	24693191	24696156	-	ENSMUSG00000040888.9	Gfer	protein_coding	0.997622970149132	0.997990404900539	0.962383411098964
chr2	HAVANA	gene	25583018	25608521	-	ENSMUSG00000015087.14	Rabl6	protein_coding	0.997623252672926	0.260421732622507	0.960790577985091
chr3	HAVANA	gene	88435959	88461182	-	ENSMUSG00000028064.17	Sema4a	protein_coding	0.997623941456869	0.994074606050208	0.961635157893925
chr5	HAVANA	gene	124552864	124569660	+	ENSMUSG00000029389.17	Ddx55	protein_coding	0.997624047321642	0.995873655335692	0.962853165356029
chr17	HAVANA	gene	31057698	31115777	+	ENSMUSG00000024030.6	Abcg1	protein_coding	0.997624176106076	0.995669951845929	0.959699985697621
chr19	HAVANA	gene	12695786	12719902	+	ENSMUSG00000024694.9	Keg1	protein_coding	0.997624644524838	0.996461169133972	0.996545883555849
chr6	HAVANA	gene	18848579	18855751	+	ENSMUSG00000044155.11	Lsm8	protein_coding	0.99762464599111	0.996202101749727	0.99696063265334
chr8	HAVANA	gene	91800415	91807539	+	ENSMUSG00000046413.14	Irx3os	antisense	0.997624854938533	0.996574741890194	0.999555016815361
chr11	HAVANA	gene	61448442	61454131	-	ENSMUSG00000010086.17	Rnf112	protein_coding	0.997625050167051	0.994637298494272	NA
chr7	HAVANA	gene	25087344	25179726	-	ENSMUSG00000008496.19	Pou2f2	protein_coding	0.997625060319771	0.998665047926278	0.978888969042007
chr3	HAVANA	gene	108653913	108678840	+	ENSMUSG00000027884.16	Clcc1	protein_coding	0.997625136696204	0.999261840325576	0.98070195991466
chr8	HAVANA	gene	25815996	25847694	-	ENSMUSG00000031575.18	Ash2l	protein_coding	0.997625183312335	0.996679730064112	0.987972581546978
chr4	HAVANA	gene	137395299	137395676	+	ENSMUSG00000070667.7	Rpl31-ps10	processed_pseudogene	0.997625297425494	0.998561288290645	NA
chr7	HAVANA	gene	30712209	30725534	+	ENSMUSG00000005553.14	Atp4a	protein_coding	0.997625628136541	0.999465553146536	0.959264616743428
chr1	HAVANA	gene	54472994	54557684	-	ENSMUSG00000073678.4	Pgap1	protein_coding	0.997625690406142	0.937282876002247	0.988553762242395
chr5	HAVANA	gene	23674739	23675546	-	ENSMUSG00000105565.1	RP23-110C17.1	sense_intronic	0.997625738287447	0.999618714706498	0.979929646828142
chr12	HAVANA	gene	12023045	12023658	+	ENSMUSG00000078377.5	RP23-405M23.1	processed_pseudogene	0.997626076602138	0.996877170209872	NA
chr17	HAVANA	gene	25717171	25719406	+	ENSMUSG00000025739.13	Gng13	protein_coding	0.997626339621356	0.99961323383294	NA
chr5	HAVANA	gene	134357656	134456716	-	ENSMUSG00000023079.14	Gtf2ird1	protein_coding	0.997627403596123	0.998711283393858	0.976522881587598
chr11	HAVANA	gene	20543253	20653021	+	ENSMUSG00000049800.13	Sertad2	protein_coding	0.997627656130199	0.996007652436517	0.96864325900422
chr7	HAVANA	gene	25379527	25398710	-	ENSMUSG00000003123.15	Lipe	protein_coding	0.997628109304852	0.993287469424534	0.966019539759478
chr7	HAVANA	gene	100869752	100932107	-	ENSMUSG00000032875.8	Arhgef17	protein_coding	0.997628155971387	0.99857311844751	0.972200030353649
chr7	HAVANA	gene	30589681	30598909	-	ENSMUSG00000006310.10	Zbtb32	protein_coding	0.997628310490077	0.994141453177755	0.980194918278132
chr5	HAVANA	gene	43993620	44102032	-	ENSMUSG00000029086.15	Prom1	protein_coding	0.997628858566393	0.836694948184131	0.983004151200472
chr1	HAVANA	gene	171173262	171196268	-	ENSMUSG00000038370.6	Pcp4l1	protein_coding	0.997628940681034	0.998259396183659	0.987850000923426
chr4	HAVANA	gene	155790439	155799503	+	ENSMUSG00000078487.8	Ankrd65	protein_coding	0.997629506498064	NA	0.960825211924821
chr3	HAVANA	gene	152395473	152462826	+	ENSMUSG00000039068.16	Zzz3	protein_coding	0.997629520715231	0.998871229363573	0.980471882594963
chr1	HAVANA	gene	36140027	36244720	-	ENSMUSG00000037470.14	Uggt1	protein_coding	0.997630240247559	0.993776300882677	0.968734638254328
chr5	HAVANA	gene	24393663	24410054	+	ENSMUSG00000028973.18	Abcb8	protein_coding	0.997630384075266	0.999637171806414	0.972460063564728
chr2	HAVANA	gene	30982279	31023586	+	ENSMUSG00000026854.16	Usp20	protein_coding	0.997631292544508	0.995311144354032	0.986249251127812
chr13	HAVANA	gene	54789377	54796776	+	ENSMUSG00000025875.14	Tspan17	protein_coding	0.997631512641927	0.997976291485655	0.994039427613383
chr16	HAVANA	gene	31948513	31961781	+	ENSMUSG00000022774.12	Ncbp2	protein_coding	0.997631831332812	0.998277544544604	0.96148355782614
chr5	HAVANA	gene	8490334	8622952	-	ENSMUSG00000040570.14	Rundc3b	protein_coding	0.997632894776759	0.995539027402834	0.993968347052981
chr14	HAVANA	gene	79860521	79869176	-	ENSMUSG00000095959.2	RP24-248C17.2	lincRNA	0.997633832907829	NA	0.984244182505925
chr13	HAVANA	gene	41763148	41847684	-	ENSMUSG00000058022.14	Adtrp	protein_coding	0.997634670281124	0.999556018752481	0.961164176068401
